_id,Año,Kilómetraje,Precio,Lugar,Negociacion,Categoría,Marca,Subtipo,Modelo,Publicación,Recorrido,Vidrios,Transmisión,Combustible,Sistema de climatización,Tracción,Color,Último número de la placa,Motor(cilindraje),Placa,Tapizado,Dirección,Entrada desde,Cuotas desde,Número de cuotas,Tipo de Motor
673ab1bf1a5f1961c1ed1e04,2018,80700,30,Quito,Negociable,USED,Kia,Todoterreno,Sportage GT,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e05,2018,106000,11.9,Guayaquil,Negociable,USED,Skoda,Todoterreno,kodiaq,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e06,2019,54000,8.5,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark GT,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e07,2006,230346,13.5,Quito,Negociable,USED,Chevrolet,Todoterreno,Trailblazer,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e08,2004,197205,23.9,Quito,Negociable,USED,Chevrolet,Sedán,Astra,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e09,2000,309933,13.9,Quito,Negociable,USED,Nissan,Todoterreno,Pathfinder,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e0a,2020,55000,11.9,Quito,Negociable,USED,Kia,Todoterreno,SPORTAGE SL,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e0b,2019,71000,12.9,Quito,Negociable,USED,Kia,Sedán,Rio R,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e0c,2010,204000,49.9,Quito,Negociable,USED,Toyota,Sedán,Prius Hybrido,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e0d,2014,160000,13.9,Quito,Fijo,USED,Chevrolet,Todoterreno,Captiva,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e0e,2019,60000,11.9,Quito,Negociable,USED,Ford,Camioneta Doble Cabina,F150,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e0f,2011,180000,23.9,Quito,Negociable,USED,Hyundai,Todoterreno,Tucson IX,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e10,2019,69000,15.3,Quito,Fijo,USED,Brilliance,Crossover,V3,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e11,2021,16570,41.9,Quito,Negociable,USED,Toyota,Todoterreno,Rush,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e12,2019,45000,15.9,Cuenca,Negociable,USED,Kia,Hatchback (5 Puertas),picanto pro,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e13,2018,71000,24.9,Quito,Negociable,USED,Toyota,Todoterreno,Fortuner 2.7,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e14,2008,160460,17.4,Quito,Negociable,USED,Chevrolet,Camioneta Doble Cabina,LUV D-MAX,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e15,2018,110000,27.99,Guayaquil,Negociable,USED,Chevrolet,Todoterreno,Equinox,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e16,2018,122295,16.9,Quito,Negociable,USED,Great Wall,Camioneta Doble Cabina,WINGLE,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e17,2023,0,11.9,Quito,Negociable,NEW,JMC,Camioneta Doble Cabina,VIGUS PLUS,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e18,2016,93357,59.9,Quito,Financiado,USED,Volkswagen,Sedán,Jetta,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e19,2015,103000,,Quito,Financiado,USED,Nissan,Sedán,Tiida,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e1a,2017,48000,,Quito,Financiado,USED,Nissan,Todoterreno,Pathfinder,#1714010,309933 Kms,Eléctricos,Manual,Gasolina,Aire Acondicionado,4 x 4,Crema,1,3000,Pichincha,,,,,,
673ab1bf1a5f1961c1ed1e1b,2013,150000,21.9,Quito,Negociable,USED,Toyota,Todoterreno,RAV 4,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e1c,2008,126000,11.9,Quito,Negociable,USED,Mazda,Todoterreno,CX-9,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e1d,2009,143183,39.9,Quito,Negociable,USED,Mercedes Benz,Sedán,C300,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e1e,2010,139000,16.9,Quito,Negociable,USED,Peugeot,Sedán,407,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e1f,2010,68000,29.9,Quito,Negociable,USED,BMW,Todoterreno,X6 Hibrido,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e20,2011,237473,115,Quito,Fijo,USED,Renault,Sedán,Logan,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e21,2007,322000,26.8,Quito,Negociable,USED,Toyota,Todoterreno,Land Cruiser Prado GX,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e22,2014,129560,13.9,Quito,Negociable,USED,Mazda,Todoterreno,CX-9 TOP GRADE,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e23,2023,0,22.9,Guayaquil,Negociable,NEW,Chevrolet,Camioneta Doble Cabina,Silverado Trailboss Z71 AC,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e24,2013,162000,26.9,Quito,Negociable,USED,Toyota,Camioneta Doble Cabina,Hilux SR AC CD,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e25,2002,197800,12.9,Quito,Negociable,USED,BMW,Todoterreno,X5 3.0i,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e26,2013,201000,12.7,Quito,Negociable,USED,Audi,Todoterreno,Q5,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e27,2017,174000,14.9,Quito,Negociable,USED,Volkswagen,Camioneta Doble Cabina,Amarok TDI,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e28,2020,22170,22,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark GT,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e29,2019,45000,13,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark GT,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e2a,2009,224016,12.99,Quito,Negociable,USED,Hyundai,Todoterreno,Santa Fe,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e2b,2012,90000,14.5,Quito,Negociable,USED,BMW,Sedán,320i,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e2c,2002,326500,12.5,Quito,Fijo,USED,Audi,Sedán,A4,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e2d,2008,251000,45.8,Guayaquil,Negociable,USED,Hyundai,Todoterreno,Veracruz Diesel,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e2e,2020,40000,12.4,Quito,Negociable,USED,Kia,Hatchback (5 Puertas),Picanto R,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e2f,2019,53933,15,Quito,Negociable,USED,Chevrolet,Sedán,Sail,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e30,2001,504644,12.6,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),NKR,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e31,2017,98505,8.4,Quito,Fijo,USED,Chevrolet,Sedán,Sail,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e32,2002,218000,14.9,Quito,Fijo,USED,Volkswagen,Sedán,Passat,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e33,2019,41000,8.9,Cuenca,Negociable,USED,Toyota,Todoterreno,Fortuner 2.7,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e34,2009,136812,23.99,Quito,Negociable,USED,Peugeot,Hatchback (5 Puertas),308,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e35,2001,175503,16.9,Quito,Negociable,USED,Mercedes Benz,Sedán,C240,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e36,2007,217000,8.9,Quito,Negociable,USED,BMW,Todoterreno,X3 2.5SI,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e37,2019,28914,,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark GT,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e38,1997,398000,,Quito,Negociable,USED,Chevrolet,Todoterreno,Rodeo,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e39,2013,146000,,Quito,Negociable,USED,Hyundai,Sedán,i30,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e3a,2002,318000,,Quito,Negociable,USED,Hyundai,Coupé,COUPE,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e3b,2018,100000,,Quito,Fijo,USED,Nissan,Todoterreno,Qashqai exclusive,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e3c,2023,16000,,Quito,Negociable,USED,Renault,Hatchback (5 Puertas),Sandero,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e3d,2006,200000,,Quito,Negociable,USED,Audi,Sedán,A4,#1710318,326500 Kms,,Manual,Gasolina,,,Plata,7,1800,Guayas,,,,,,
673ab1bf1a5f1961c1ed1e3e,2015,165000,29.99,Quito,Negociable,USED,Toyota,Todoterreno,Fortuner 2.7,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e3f,2013,120000,12.9,Quito,Negociable,USED,Hyundai,Sedán,Accent,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e40,2014,160000,13.9,Quito,Fijo,USED,Chevrolet,Todoterreno,Captiva,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e41,2011,169000,14.99,Quito,Fijo,USED,Suzuki,Todoterreno,Grand Vitara SZ,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e42,2004,235671,14.9,Quito,Negociable,USED,Mercedes Benz,Hatchback (5 Puertas),ML 350,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e43,2018,115000,16.5,Quito,Negociable,USED,Renault,Todoterreno,Duster 2.0,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e44,2017,74000,24.9,Quito,Negociable,USED,Mazda,Sedán,6,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e45,2020,55523,33.9,Quito,Negociable,USED,Peugeot,Todoterreno,3008,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e46,2015,79884,27.9,Quito,Negociable,USED,Audi,Sedán,A3,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e47,2020,30000,20.5,Quito,Negociable,USED,Kia,Sedán,Cerato R,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e48,2013,117000,8.5,Loja,Negociable,USED,Chevrolet,Sedán,Aveo Family,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e49,2005,302000,17.9,Quito,Negociable,USED,Toyota,Todoterreno,4 Runner SR5,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e4a,2010,209000,25.5,Quito,Fijo,USED,Nissan,Todoterreno,Qashqai,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e4b,2020,85000,27.99,Quito,Negociable,USED,Nissan,Camioneta Doble Cabina,Frontier,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e4c,2019,90000,15.99,Quito,Negociable,USED,Foton,Van de Carga,Gratour V55,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e4d,2011,184531,13,Quito,Negociable,USED,Toyota,Todoterreno,Fortuner 2.7,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e4e,2023,20000,11.9,Quito,Fijo,USED,Great Wall,Camioneta Doble Cabina,POER,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e4f,2019,50000,9.9,Quito,Fijo,USED,Soueast,Todoterreno,DX3,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e50,2011,230000,49.99,Quito,Negociable,USED,Kia,Todoterreno,Sportage,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e51,2009,198000,6.99,Quito,Negociable,USED,Nissan,Todoterreno,X-Trail Classic,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e52,1997,184700,8.9,Quito,Negociable,USED,BMW,Sedán,328i,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e53,2011,182300,15.8,Quito,Fijo,USED,Renault,Hatchback (5 Puertas),Sandero Dynamic,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e54,2019,60000,18.99,Quito,Negociable,USED,Ford,Camioneta Doble Cabina,F150,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e55,2006,273000,17.2,Quito,Fijo,USED,Chevrolet,Sedán,Corsa,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e56,1998,280000,26.9,Quito,Negociable,USED,Mitsubishi,Sedán,Galant,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e57,2017,90000,19.9,Guayaquil,Negociable,USED,Suzuki,Todoterreno,Grand Vitara SZ 2.4,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e58,2017,70000,17.99,Quito,Negociable,USED,Volkswagen,Sedán,Jetta,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e59,2017,80000,,Quito,Negociable,USED,Chevrolet,Todoterreno,GRAND VITARA SZ NEXT 2.4 4X2,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e5a,2013,55900,,Quito,Fijo,USED,Toyota,Todoterreno,Fortuner 2.7,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e5b,2008,204632,,Quito,Fijo,USED,Hyundai,Todoterreno,Santa Fe,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e5c,2019,28173,,Quito,Fijo,USED,Ssangyong,Camioneta Doble Cabina,Korando Sport,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e5d,2013,200000,,Quito,Negociable,USED,Ford,Camioneta Doble Cabina,F150 FX4,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e5e,2016,105000,,Quito,Fijo,USED,Nissan,Todoterreno,Qashqai,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e5f,2022,9000,,Quito,Fijo,USED,Chevrolet,Sedán,ONIX,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e60,2005,154000,,Quito,Fijo,USED,Soueast,Todoterreno,DX3,#1719605,50000 Kms,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e61,2022,58000,15.9,Quito,Fijo,USED,Renault,Hatchback (5 Puertas),Sandero Stepway,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e62,2011,155000,10.99,Quito,Fijo,USED,Mazda,Camioneta Cabina Simple,BT-50,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e63,2021,22000,25.5,Ambato,Negociable,USED,JAC,Camioneta Doble Cabina,T8,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e64,2021,55000,18.5,Ambato,Negociable,USED,Kia,Sedán,RIO EX,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e65,2017,196000,18,Ambato,Negociable,USED,Mazda,Camioneta Doble Cabina,BT-50 CD ACTION 2.6,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e66,2018,203000,15.5,Ambato,Negociable,USED,Suzuki,Todoterreno,Grand Vitara SZ,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e67,2020,20000,13.9,Quito,Fijo,USED,Kia,Hatchback (5 Puertas),Picanto R,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e68,1997,250000,4.9,Quito,Fijo,USED,Ford,Todoterreno,Explorer 3P,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e69,2019,80000,13.9,Quito,Fijo,USED,Haval,Todoterreno,M4,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e6a,2017,94000,69,Quito,Negociable,USED,Mercedes Benz,Utilitario,GLC 250 COUPE,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e6b,2014,122000,14.9,Quito,Negociable,USED,Suzuki,Todoterreno,Grand Vitara SZ,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e6c,2004,250000,8.5,Quito,Negociable,USED,Chevrolet,Todoterreno,Grand Vitara XL7,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e6d,2021,17043,37.9,Quito,Negociable,USED,Volkswagen,Todoterreno,Tiguan,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e6e,2011,210578,21.9,Quito,Negociable,USED,Toyota,Todoterreno,Fortuner 2.7,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e6f,2013,240000,21.3,Ambato,Negociable,USED,Toyota,Camioneta Doble Cabina,Hilux CD 4x2,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e70,2014,113000,22.8,Ambato,Negociable,USED,Toyota,Camioneta Doble Cabina,Hilux CD 4x2,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e71,2013,119000,20.5,Quito,Negociable,USED,Ford,Todoterreno,Edge,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e72,2015,200000,11.9,Quito,Negociable,USED,Chevrolet,Van Pasajeros,N300,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e73,2020,50000,12.9,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark GT,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e74,2020,63000,21.99,Quito,Fijo,USED,JAC,Camioneta Doble Cabina,T6,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e75,2007,114000,20.9,Quito,Negociable,USED,Mercedes Benz,Sedán,C200,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e76,2019,42483,12.4,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark GT,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e77,2020,60000,54.9,Quito,Negociable,USED,Toyota,Todoterreno,Fortuner 4.0,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e78,2012,132000,18.9,Quito,Negociable,USED,Ford,Todoterreno,Edge,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e79,2010,260000,7.99,Quito,Fijo,USED,Skoda,Sedán,Octavia,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e7a,2020,49000,16.99,Quito,Fijo,USED,Kia,Hatchback (5 Puertas),Rio,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e7b,2013,140000,13.9,Quito,Negociable,USED,Ford,Todoterreno,Escape,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e7c,2006,230000,9.3,Quito,Negociable,USED,Volkswagen,Sedán,Bora,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e7d,2015,117000,12.9,Quito,Negociable,USED,Fiat,Mini van (MPV),Fiorino,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e7e,2013,132000,20.9,Quito,Fijo,USED,Toyota,Camioneta Doble Cabina,Hilux,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e7f,2018,100000,28.9,Quito,Negociable,USED,Chevrolet,Camioneta Doble Cabina,D-MAX,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e80,2001,220000,12.9,Quito,Negociable,USED,Toyota,Todoterreno,Sequoia,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e81,2023,23000,25.5,Portoviejo,Negociable,USED,Zxauto,Camioneta Doble Cabina,Terralord,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e82,2016,68600,98,Quito,Negociable,USED,Mercedes Benz,Coupé,GLE 400 COUPE,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e83,2018,130000,12.9,Quito,Fijo,USED,Chevrolet,Van Pasajeros,N300,#1723456,200000 Kms,Eléctricos,Manual,Gasolina,Aire Acondicionado,,Gris,8,1200,Pichincha,Tela,Hidráulica,,,,
673ab1bf1a5f1961c1ed1e84,2015,100000,16.99,Quito,Negociable,USED,Kia,Sedán,Optima,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e85,2018,130000,12.9,Quito,Fijo,USED,Citroen,Sedán,C-ELYSEE,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e86,2022,50000,19.9,Quito,Negociable,USED,Chery,Todoterreno,Tiggo 8 pro,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e87,2002,330000,5.99,Quito,Fijo,USED,Volkswagen,Hatchback (5 Puertas),Gol Confortline 1.8,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e88,2019,90000,10.9,Quito,Fijo,USED,Chevrolet,Sedán,Aveo Family,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e89,2012,160000,10.9,Quito,Fijo,USED,Great Wall,Todoterreno,H5,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e8a,2011,138000,12.7,Quito,Negociable,USED,Chevrolet,Todoterreno,Grand Vitara 3P Sport,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e8b,2019,140000,10.9,Quito,Negociable,USED,Chevrolet,Sedán,Beat,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e8c,2013,180000,8.9,Quito,Negociable,USED,Chevrolet,Sedán,Sail,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e8d,2011,220000,8.99,Quito,Fijo,USED,Great Wall,Todoterreno,Hover H3 Full,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e8e,2020,26000,68.9,Quito,Negociable,USED,Mercedes Benz,Todoterreno,GLC 200,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e8f,2012,23500,23.5,Atuntaqui,Negociable,USED,Volkswagen,Van,Transporter,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e90,2018,73000,12.8,Atuntaqui,Negociable,USED,Chevrolet,Hatchback (5 Puertas),SAIL LTZ,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e91,2017,96000,39.9,Atuntaqui,Negociable,USED,Toyota,Todoterreno,Fortuner 2.7,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e92,2017,72000,11.2,Atuntaqui,Negociable,USED,Chevrolet,Hatchback (5 Puertas),SAIL LTZ,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e93,2019,85000,28.8,Atuntaqui,Negociable,USED,Chevrolet,Camioneta Doble Cabina,D-MAX CRDI FULL AC 3.0 CD 4X4 TM DIESEL,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e94,2010,248000,5.9,Quito,Fijo,USED,Kia,Sedán,Rio Stylus,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e95,2017,100000,31.9,Quito,Negociable,USED,Ford,Todoterreno,Edge,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e96,2008,280000,9.9,Quito,Fijo,USED,Chevrolet,Camioneta Cabina Simple,D-MAX,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e97,2013,150000,12.9,Quito,Fijo,USED,Suzuki,Todoterreno,Grand Vitara SZ,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e98,2012,240000,7.9,Quito,Fijo,USED,Chevrolet,Sedán,Aveo Family,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e99,2014,100000,11.3,Quito,Negociable,USED,Skoda,Hatchback (5 Puertas),Fabia,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e9a,2014,109633,32.5,Quito,Negociable,USED,Jeep,Todoterreno,Grand Cherokee Laredo,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e9b,2021,51000,17.5,Quito,Negociable,USED,Chevrolet,Sedán,ONIX,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e9c,1992,232000,4.2,Quito,Negociable,USED,Fiat,Sedán,Premio,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e9d,2006,160000,8.9,Quito,Negociable,USED,Mazda,Sedán,3,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e9e,2019,100000,26.9,Quito,Fijo,USED,Hyundai,Todoterreno,TUCSON TL,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1e9f,2014,220000,13.9,Quito,Negociable,USED,Mazda,Camioneta Doble Cabina,BT-50,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1ea0,2019,80000,28.9,Quito,Negociable,USED,Chevrolet,Camioneta Doble Cabina,D-MAX,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1ea1,2019,56000,18.9,Quito,Fijo,USED,Suzuki,Todoterreno,Grand Vitara SZ,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1ea2,2014,80000,17,Quito,Negociable,USED,Volkswagen,Sedán,Passat,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1ea3,2019,98000,26.5,Guayaquil,Negociable,USED,Mitsubishi,Camioneta Doble Cabina,L200,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1ea4,2003,150000,10.9,Quito,Negociable,USED,Mercedes Benz,Sedán,C200 K,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1ea5,2016,80000,64.9,Quito,Negociable,USED,Toyota,Todoterreno,Land Cruiser Prado VX,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1ea6,2019,60000,45.9,Quito,Negociable,USED,Ford,Todoterreno,Edge,#1715642,100000 Kms,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1ea7,2018,50000,39.9,Quito,Negociable,USED,Chevrolet,Todoterreno,Trailblazer,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1ea8,2019,93500,18.7,Quito,Negociable,USED,Great Wall,Todoterreno,H5 TURBO 4X4 AC,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1ea9,2006,220000,6.6,Cuenca,Negociable,USED,Chevrolet,Sedán,Optra,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1eaa,2015,111811,59.9,Quito,Negociable,USED,Toyota,Todoterreno,4 Runner Limited,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1eab,2012,134541,39.9,Quito,Negociable,USED,BMW,Todoterreno,X5 xDrive35i,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1eac,2020,50000,18.4,Quito,Negociable,USED,Great Wall,Todoterreno,Haval H6,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1ead,2014,120000,19.9,Quito,Fijo,USED,Ford,Todoterreno,Edge Limited,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed1eae,2017,60000,18.99,Quito,Fijo,USED,Hyundai,Todoterreno,Creta,,,,,,,,,,,,,,,,,
